model,contrast,scheme,attempted,valid,failed,failure_fraction,conditional_lower,conditional_upper,status,target,temporal_year_blocks,note
p85_p30_min2_sep7,episode_vs_reference,hierarchical_city_independent_year,5000,4505,495,0.099,2.3385167974781567,4.500710402056469,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_reference,synchronized_year_fixed_cities,5000,4513,487,0.0974,2.6830673966625316,3.7639780498562696,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_reference,synchronized_year_resampled_cities,5000,4688,312,0.0624,2.22695197343871,4.665149816436402,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,heat_only_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,-0.26976638395130553,1.5380102715139583,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,heat_only_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,0.2152190117450526,0.8767196683243895,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,heat_only_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,-0.3870489752886941,1.5958701809842755,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,wind_only_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,2.1196473242009914,3.405741506410219,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,wind_only_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,2.611057081123576,2.980325407051772,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,wind_only_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,2.10775772596936,3.427224483133082,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,other_compound_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,1.665655357538361,4.487833356408126,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,other_compound_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,2.396145991494895,3.1799422491000486,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,other_compound_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,1.5770159126823913,4.553273777916559,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_wind_only,hierarchical_city_independent_year,5000,4505,495,0.099,-0.36020850184187736,1.5923534621614248,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_wind_only,synchronized_year_fixed_cities,5000,4513,487,0.0974,-0.008482266100905432,0.9246953987467247,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_wind_only,synchronized_year_resampled_cities,5000,4688,312,0.0624,-0.44004993209352683,1.7150233020479113,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_heat_only,hierarchical_city_independent_year,5000,4505,495,0.099,1.9606072240696668,3.4890038952036004,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_heat_only,synchronized_year_fixed_cities,5000,4513,487,0.0974,2.3846096127652285,3.0542195889985986,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
p85_p30_min2_sep7,episode_vs_heat_only,synchronized_year_resampled_cities,5000,4688,312,0.0624,1.8833223732038835,3.543158380262014,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
