model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p30_min3_sep7,wind_only_vs_reference,Philadelphia,1.9687902969864557,True,5975,1284,6,1435,84,18,5,76,6,6,15,15,166.9051189649232,3.401840903392986,1284.0,84,18,3414,730,743,164,1474,314,260,58
p80_p30_min3_sep7,wind_only_vs_reference,Phoenix,3.1722478153979656,True,5991,1284,6,1414,0,0,0,49,6,6,14,15,inf,2.8681527926450303,1284.0,0,0,3096,666,1104,241,1566,328,225,49
p80_p30_min3_sep7,wind_only_vs_reference,San Diego,1.1735699053384638,True,5051,1284,5,1198,177,44,12,110,6,6,15,15,656.0418022528208,1.6584667268653859,1284.0,177,44,2858,735,559,140,1193,299,264,66
p80_p30_min3_sep7,wind_only_vs_reference,Seattle,3.720850803121561,True,2447,1282,2,587,44,23,6,104,6,6,15,15,515.2414962924169,3.356122266315981,1282.0,44,23,1407,735,331,179,511,264,154,81
p80_p30_min3_sep7,other_compound_vs_reference,Atlanta,1.34885222705369,True,3701,1284,3,868,226,76,15,133,6,6,15,15,232.1528261073762,2.9629001912911237,1283.9999999999998,226,76,2250,780,376,136,688,235,161,57
p80_p30_min3_sep7,other_compound_vs_reference,Chicago,4.444823497197082,True,4644,1284,4,1108,69,20,6,98,6,6,15,15,152.55754686182493,3.8358549773658592,1284.0,69,20,2723,738,554,158,1025,290,273,78
p80_p30_min3_sep7,other_compound_vs_reference,Dallas,1.896131318829107,True,4519,1284,4,1109,118,35,8,85,6,6,15,15,169.45499062818286,2.519586477352338,1284.0,118,35,2490,686,704,218,1035,295,172,50
p80_p30_min3_sep7,other_compound_vs_reference,Denver,1.0873531157759764,True,6040,1284,5,1461,0,0,0,41,6,6,14,15,inf,3.357487304059484,1284.0,0,0,3185,676,1033,223,1632,344,190,41
p80_p30_min3_sep7,other_compound_vs_reference,Houston,1.5275523764995946,True,10963,1284,10,2687,480,55,11,118,6,6,15,15,479.56632765998353,3.1921343591748386,1284.0,480,55,5754,664,1706,207,2506,295,517,63
p80_p30_min3_sep7,other_compound_vs_reference,Los Angeles,2.8753548535307654,True,9253,1284,8,2148,483,65,15,127,6,6,15,15,808.9202453787673,3.235304842427865,1283.9999999999998,483,65,5374,743,808,112,2154,302,434,62
p80_p30_min3_sep7,other_compound_vs_reference,New York,3.712748785124509,True,10742,1284,9,2527,241,30,8,98,6,6,15,15,218.46606891109317,3.77862459166808,1284.0,241,30,6280,751,1205,142,2440,293,576,68
p80_p30_min3_sep7,other_compound_vs_reference,Philadelphia,2.1078259584132106,True,5975,1284,6,1435,84,18,5,76,6,6,15,15,166.9051189649232,3.401840903392986,1284.0,84,18,3414,730,743,164,1474,314,260,58
p80_p30_min3_sep7,other_compound_vs_reference,Phoenix,2.4437816951404376,True,5991,1284,6,1414,0,0,0,49,6,6,14,15,inf,2.8681527926450303,1284.0,0,0,3096,666,1104,241,1566,328,225,49
p80_p30_min3_sep7,other_compound_vs_reference,San Diego,1.6761279438898469,True,5051,1284,5,1198,177,44,12,110,6,6,15,15,656.0418022528208,1.6584667268653859,1284.0,177,44,2858,735,559,140,1193,299,264,66
p80_p30_min3_sep7,other_compound_vs_reference,Seattle,7.943789638975234,True,2447,1282,2,587,44,23,6,104,6,6,15,15,515.2414962924169,3.356122266315981,1282.0,44,23,1407,735,331,179,511,264,154,81
p80_p30_min3_sep7,episode_vs_wind_only,Atlanta,0.8232107083765003,True,3701,1284,3,868,226,76,15,133,6,6,15,15,232.1528261073762,2.9629001912911237,1283.9999999999998,226,76,2250,780,376,136,688,235,161,57
p80_p30_min3_sep7,episode_vs_wind_only,Chicago,0.8799223862171353,True,4644,1284,4,1108,69,20,6,98,6,6,15,15,152.55754686182493,3.8358549773658592,1284.0,69,20,2723,738,554,158,1025,290,273,78
p80_p30_min3_sep7,episode_vs_wind_only,Dallas,-0.937593265335094,True,4519,1284,4,1109,118,35,8,85,6,6,15,15,169.45499062818286,2.519586477352338,1284.0,118,35,2490,686,704,218,1035,295,172,50
p80_p30_min3_sep7,episode_vs_wind_only,Denver,,False,6040,1284,5,1461,0,0,0,41,6,6,14,15,inf,3.357487304059484,1284.0,0,0,3185,676,1033,223,1632,344,190,41
p80_p30_min3_sep7,episode_vs_wind_only,Houston,-1.715667601177236,True,10963,1284,10,2687,480,55,11,118,6,6,15,15,479.56632765998353,3.1921343591748386,1284.0,480,55,5754,664,1706,207,2506,295,517,63
p80_p30_min3_sep7,episode_vs_wind_only,Los Angeles,0.9454782110864226,True,9253,1284,8,2148,483,65,15,127,6,6,15,15,808.9202453787673,3.235304842427865,1283.9999999999998,483,65,5374,743,808,112,2154,302,434,62
p80_p30_min3_sep7,episode_vs_wind_only,New York,1.0158682975141105,True,10742,1284,9,2527,241,30,8,98,6,6,15,15,218.46606891109317,3.77862459166808,1284.0,241,30,6280,751,1205,142,2440,293,576,68
p80_p30_min3_sep7,episode_vs_wind_only,Philadelphia,-0.33508838859570944,True,5975,1284,6,1435,84,18,5,76,6,6,15,15,166.9051189649232,3.401840903392986,1284.0,84,18,3414,730,743,164,1474,314,260,58
p80_p30_min3_sep7,episode_vs_wind_only,Phoenix,,False,5991,1284,6,1414,0,0,0,49,6,6,14,15,inf,2.8681527926450303,1284.0,0,0,3096,666,1104,241,1566,328,225,49
p80_p30_min3_sep7,episode_vs_wind_only,San Diego,1.7708550181646623,True,5051,1284,5,1198,177,44,12,110,6,6,15,15,656.0418022528208,1.6584667268653859,1284.0,177,44,2858,735,559,140,1193,299,264,66
p80_p30_min3_sep7,episode_vs_wind_only,Seattle,0.9331491214610841,True,2447,1282,2,587,44,23,6,104,6,6,15,15,515.2414962924169,3.356122266315981,1282.0,44,23,1407,735,331,179,511,264,154,81
p80_p30_min3_sep7,episode_vs_heat_only,Atlanta,2.6959286257676216,True,3701,1284,3,868,226,76,15,133,6,6,15,15,232.1528261073762,2.9629001912911237,1283.9999999999998,226,76,2250,780,376,136,688,235,161,57
p80_p30_min3_sep7,episode_vs_heat_only,Chicago,4.763924609048783,True,4644,1284,4,1108,69,20,6,98,6,6,15,15,152.55754686182493,3.8358549773658592,1284.0,69,20,2723,738,554,158,1025,290,273,78
p80_p30_min3_sep7,episode_vs_heat_only,Dallas,3.190870387986862,True,4519,1284,4,1109,118,35,8,85,6,6,15,15,169.45499062818286,2.519586477352338,1284.0,118,35,2490,686,704,218,1035,295,172,50
p80_p30_min3_sep7,episode_vs_heat_only,Denver,,False,6040,1284,5,1461,0,0,0,41,6,6,14,15,inf,3.357487304059484,1284.0,0,0,3185,676,1033,223,1632,344,190,41
p80_p30_min3_sep7,episode_vs_heat_only,Houston,3.2141533366817256,True,10963,1284,10,2687,480,55,11,118,6,6,15,15,479.56632765998353,3.1921343591748386,1284.0,480,55,5754,664,1706,207,2506,295,517,63
p80_p30_min3_sep7,episode_vs_heat_only,Los Angeles,2.4240668273863317,True,9253,1284,8,2148,483,65,15,127,6,6,15,15,808.9202453787673,3.235304842427865,1283.9999999999998,483,65,5374,743,808,112,2154,302,434,62
p80_p30_min3_sep7,episode_vs_heat_only,New York,4.226073277999339,True,10742,1284,9,2527,241,30,8,98,6,6,15,15,218.46606891109317,3.77862459166808,1284.0,241,30,6280,751,1205,142,2440,293,576,68
p80_p30_min3_sep7,episode_vs_heat_only,Philadelphia,0.7602130333232162,True,5975,1284,6,1435,84,18,5,76,6,6,15,15,166.9051189649232,3.401840903392986,1284.0,84,18,3414,730,743,164,1474,314,260,58
p80_p30_min3_sep7,episode_vs_heat_only,Phoenix,,False,5991,1284,6,1414,0,0,0,49,6,6,14,15,inf,2.8681527926450303,1284.0,0,0,3096,666,1104,241,1566,328,225,49
p80_p30_min3_sep7,episode_vs_heat_only,San Diego,2.212469301376805,True,5051,1284,5,1198,177,44,12,110,6,6,15,15,656.0418022528208,1.6584667268653859,1284.0,177,44,2858,735,559,140,1193,299,264,66
p80_p30_min3_sep7,episode_vs_heat_only,Seattle,0.9263182987820913,True,2447,1282,2,587,44,23,6,104,6,6,15,15,515.2414962924169,3.356122266315981,1282.0,44,23,1407,735,331,179,511,264,154,81
