model,contrast,scheme,attempted,valid,failed,failure_fraction,conditional_lower,conditional_upper,status,target,temporal_year_blocks,note
four_weather_regimes,compound_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,2.0474733292568557,4.159638588845876,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,2.65338603544486,3.2388849455088673,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,1.9904310394882152,4.182744349632659,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,heat_only_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,-0.19720092999825728,1.3820129162048052,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,heat_only_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,0.30997913200268706,0.7460883842354318,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,heat_only_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,-0.2819471826494421,1.3870383541847917,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,wind_only_vs_reference,hierarchical_city_independent_year,5000,5000,0,0.0,2.1522328592598545,3.464147152774074,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,wind_only_vs_reference,synchronized_year_fixed_cities,5000,5000,0,0.0,2.650242729031087,3.0197205758407546,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,wind_only_vs_reference,synchronized_year_resampled_cities,5000,5000,0,0.0,2.1417072489703175,3.483086140981452,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_wind_only,hierarchical_city_independent_year,5000,5000,0,0.0,-0.6448277345348681,1.1030647705331178,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_wind_only,synchronized_year_fixed_cities,5000,5000,0,0.0,-0.15856683791077408,0.43517616620301974,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_wind_only,synchronized_year_resampled_cities,5000,5000,0,0.0,-0.7257814928078355,1.1047333553293655,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_heat_only,hierarchical_city_independent_year,5000,5000,0,0.0,1.7710614532168598,3.088731297067173,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_heat_only,synchronized_year_fixed_cities,5000,5000,0,0.0,2.241494574548719,2.619590459140575,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_vs_heat_only,synchronized_year_resampled_cities,5000,5000,0,0.0,1.749277750658093,3.1366332480061248,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_additive_interaction,hierarchical_city_independent_year,5000,5000,0,0.0,-0.8129925088118509,0.04455940657874163,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_additive_interaction,synchronized_year_fixed_cities,5000,5000,0,0.0,-0.6473669235687233,-0.18600093830456263,conditional_on_estimability,fixed_11_cities,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
four_weather_regimes,compound_additive_interaction,synchronized_year_resampled_cities,5000,5000,0,0.0,-0.9059517408134758,0.05101335164313743,conditional_on_estimability,resampled_city_distribution,6,"Whole-year exchangeability with very few blocks is an approximation. Percentiles are conditional on estimability, not unconditional confidence limits."
