model,contrast,city,estimate_ppb,estimable,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
period_2023_2024,wind_only_vs_reference,Dallas,2.8370554586927876,True,1522,428,4,374,59,18,5,29,2,2,15,15,188.29195824728257,2.5994421579152385,428.0,59,18,734,207,346,98,344,94,39,11
period_2023_2024,wind_only_vs_reference,Denver,1.4836565196548275,True,2051,428,5,488,9,2,1,11,2,2,15,15,288.8997658802981,3.0135796996328486,428.00000000000006,9,2,1067,224,369,77,563,116,43,9
period_2023_2024,wind_only_vs_reference,Houston,4.162170846630648,True,3621,428,10,910,367,44,9,60,2,2,15,15,446.0545066364703,3.463487449320154,428.0,367,44,1666,189,640,84,824,95,124,16
period_2023_2024,wind_only_vs_reference,Los Angeles,2.202983709244775,True,2954,428,7,686,142,21,8,32,2,2,15,15,667.2903669023683,2.8886534339397802,427.9999999999999,142,21,1541,223,223,33,974,140,74,11
period_2023_2024,wind_only_vs_reference,New York,4.303909328420571,True,3300,428,8,784,164,21,6,33,2,2,15,15,365.3753485606054,3.9273388850355855,428.0,164,21,2031,263,232,31,780,101,93,12
period_2023_2024,wind_only_vs_reference,Philadelphia,2.1972352558112225,True,2035,428,6,480,40,9,4,22,2,2,15,15,232.1011600295847,3.52697514401791,428.0000000000001,40,9,1213,252,191,43,532,111,59,13
period_2023_2024,wind_only_vs_reference,Phoenix,2.931060802195399,True,2042,428,5,490,24,6,3,22,2,2,15,15,1809.385230300224,2.6764631906686547,428.00000000000006,24,6,1023,215,441,93,477,98,77,16
period_2023_2024,wind_only_vs_reference,San Diego,1.2708415560150865,True,1889,428,5,445,101,23,8,35,2,2,15,15,843.4362557413964,1.588652574541633,428.0,101,23,1043,238,164,38,529,117,52,12
period_2023_2024,wind_only_vs_reference,Seattle,3.347383689752576,True,775,426,2,196,34,17,7,40,2,2,15,15,845.6975276346624,3.058005841141668,426.0,34,17,460,252,109,64,130,70,42,23
period_2023_2024,other_compound_vs_reference,Atlanta,0.48428849536680385,True,1250,428,3,294,95,32,10,44,2,2,15,15,249.76852355491593,2.964375103574297,428.00000000000006,95,32,778,266,144,51,198,67,35,12
period_2023_2024,other_compound_vs_reference,Chicago,4.667833083176837,True,1495,428,4,366,46,14,6,35,2,2,15,15,211.87303681497167,3.801629959495898,428.0,46,14,909,252,149,45,319,96,72,21
period_2023_2024,other_compound_vs_reference,Dallas,-0.4250718880726173,True,1522,428,4,374,59,18,5,29,2,2,15,15,188.29195824728257,2.5994421579152385,428.0,59,18,734,207,346,98,344,94,39,11
period_2023_2024,other_compound_vs_reference,Denver,1.9301541820818497,True,2051,428,5,488,9,2,1,11,2,2,15,15,288.8997658802981,3.0135796996328486,428.00000000000006,9,2,1067,224,369,77,563,116,43,9
period_2023_2024,other_compound_vs_reference,Houston,-0.4365606982306851,True,3621,428,10,910,367,44,9,60,2,2,15,15,446.0545066364703,3.463487449320154,428.0,367,44,1666,189,640,84,824,95,124,16
period_2023_2024,other_compound_vs_reference,Los Angeles,1.815417243052952,True,2954,428,7,686,142,21,8,32,2,2,15,15,667.2903669023683,2.8886534339397802,427.9999999999999,142,21,1541,223,223,33,974,140,74,11
period_2023_2024,other_compound_vs_reference,New York,4.389723405676793,True,3300,428,8,784,164,21,6,33,2,2,15,15,365.3753485606054,3.9273388850355855,428.0,164,21,2031,263,232,31,780,101,93,12
period_2023_2024,other_compound_vs_reference,Philadelphia,2.3832311727257274,True,2035,428,6,480,40,9,4,22,2,2,15,15,232.1011600295847,3.52697514401791,428.0000000000001,40,9,1213,252,191,43,532,111,59,13
period_2023_2024,other_compound_vs_reference,Phoenix,1.6196760900130345,True,2042,428,5,490,24,6,3,22,2,2,15,15,1809.385230300224,2.6764631906686547,428.00000000000006,24,6,1023,215,441,93,477,98,77,16
period_2023_2024,other_compound_vs_reference,San Diego,0.9387826888388453,True,1889,428,5,445,101,23,8,35,2,2,15,15,843.4362557413964,1.588652574541633,428.0,101,23,1043,238,164,38,529,117,52,12
period_2023_2024,other_compound_vs_reference,Seattle,7.050028654086125,True,775,426,2,196,34,17,7,40,2,2,15,15,845.6975276346624,3.058005841141668,426.0,34,17,460,252,109,64,130,70,42,23
period_2023_2024,episode_vs_wind_only,Atlanta,0.9904477993351626,True,1250,428,3,294,95,32,10,44,2,2,15,15,249.76852355491593,2.964375103574297,428.00000000000006,95,32,778,266,144,51,198,67,35,12
period_2023_2024,episode_vs_wind_only,Chicago,1.9849812348205598,True,1495,428,4,366,46,14,6,35,2,2,15,15,211.87303681497167,3.801629959495898,428.0,46,14,909,252,149,45,319,96,72,21
period_2023_2024,episode_vs_wind_only,Dallas,-2.1893735056784216,True,1522,428,4,374,59,18,5,29,2,2,15,15,188.29195824728257,2.5994421579152385,428.0,59,18,734,207,346,98,344,94,39,11
period_2023_2024,episode_vs_wind_only,Denver,-0.7224535745457819,True,2051,428,5,488,9,2,1,11,2,2,15,15,288.8997658802981,3.0135796996328486,428.00000000000006,9,2,1067,224,369,77,563,116,43,9
period_2023_2024,episode_vs_wind_only,Houston,-2.719439439886318,True,3621,428,10,910,367,44,9,60,2,2,15,15,446.0545066364703,3.463487449320154,428.0,367,44,1666,189,640,84,824,95,124,16
period_2023_2024,episode_vs_wind_only,Los Angeles,1.2765592072486482,True,2954,428,7,686,142,21,8,32,2,2,15,15,667.2903669023683,2.8886534339397802,427.9999999999999,142,21,1541,223,223,33,974,140,74,11
period_2023_2024,episode_vs_wind_only,New York,0.7555299318352064,True,3300,428,8,784,164,21,6,33,2,2,15,15,365.3753485606054,3.9273388850355855,428.0,164,21,2031,263,232,31,780,101,93,12
period_2023_2024,episode_vs_wind_only,Philadelphia,-0.30108599811263637,True,2035,428,6,480,40,9,4,22,2,2,15,15,232.1011600295847,3.52697514401791,428.0000000000001,40,9,1213,252,191,43,532,111,59,13
period_2023_2024,episode_vs_wind_only,Phoenix,-1.1553919396749683,True,2042,428,5,490,24,6,3,22,2,2,15,15,1809.385230300224,2.6764631906686547,428.00000000000006,24,6,1023,215,441,93,477,98,77,16
period_2023_2024,episode_vs_wind_only,San Diego,0.3707493957253596,True,1889,428,5,445,101,23,8,35,2,2,15,15,843.4362557413964,1.588652574541633,428.0,101,23,1043,238,164,38,529,117,52,12
period_2023_2024,episode_vs_wind_only,Seattle,2.0793361729854296,True,775,426,2,196,34,17,7,40,2,2,15,15,845.6975276346624,3.058005841141668,426.0,34,17,460,252,109,64,130,70,42,23
period_2023_2024,episode_vs_heat_only,Atlanta,2.522053141437192,True,1250,428,3,294,95,32,10,44,2,2,15,15,249.76852355491593,2.964375103574297,428.00000000000006,95,32,778,266,144,51,198,67,35,12
period_2023_2024,episode_vs_heat_only,Chicago,5.836571571353795,True,1495,428,4,366,46,14,6,35,2,2,15,15,211.87303681497167,3.801629959495898,428.0,46,14,909,252,149,45,319,96,72,21
period_2023_2024,episode_vs_heat_only,Dallas,2.9364168981379013,True,1522,428,4,374,59,18,5,29,2,2,15,15,188.29195824728257,2.5994421579152385,428.0,59,18,734,207,346,98,344,94,39,11
period_2023_2024,episode_vs_heat_only,Denver,0.08321998236272687,True,2051,428,5,488,9,2,1,11,2,2,15,15,288.8997658802981,3.0135796996328486,428.00000000000006,9,2,1067,224,369,77,563,116,43,9
period_2023_2024,episode_vs_heat_only,Houston,4.4404108186144695,True,3621,428,10,910,367,44,9,60,2,2,15,15,446.0545066364703,3.463487449320154,428.0,367,44,1666,189,640,84,824,95,124,16
period_2023_2024,episode_vs_heat_only,Los Angeles,3.269375858401853,True,2954,428,7,686,142,21,8,32,2,2,15,15,667.2903669023683,2.8886534339397802,427.9999999999999,142,21,1541,223,223,33,974,140,74,11
period_2023_2024,episode_vs_heat_only,New York,4.263551462273342,True,3300,428,8,784,164,21,6,33,2,2,15,15,365.3753485606054,3.9273388850355855,428.0,164,21,2031,263,232,31,780,101,93,12
period_2023_2024,episode_vs_heat_only,Philadelphia,1.0459671464862983,True,2035,428,6,480,40,9,4,22,2,2,15,15,232.1011600295847,3.52697514401791,428.0000000000001,40,9,1213,252,191,43,532,111,59,13
period_2023_2024,episode_vs_heat_only,Phoenix,2.0752847598119577,True,2042,428,5,490,24,6,3,22,2,2,15,15,1809.385230300224,2.6764631906686547,428.00000000000006,24,6,1023,215,441,93,477,98,77,16
period_2023_2024,episode_vs_heat_only,San Diego,1.4501728271936578,True,1889,428,5,445,101,23,8,35,2,2,15,15,843.4362557413964,1.588652574541633,428.0,101,23,1043,238,164,38,529,117,52,12
period_2023_2024,episode_vs_heat_only,Seattle,-0.08402643346035887,True,775,426,2,196,34,17,7,40,2,2,15,15,845.6975276346624,3.058005841141668,426.0,34,17,460,252,109,64,130,70,42,23
